BIANA ID	UniProt ID	Gene Symbol	Seed	Description	Gene ID	Equivalent Entries	GUILD Score	Degree
27325	Q9Y6U3	SCIN	0	RecName: Full=Scinderin {ECO:0000303|PubMed:8547642}; AltName: Full=Adseverin {ECO:0000303|PubMed:19666531};	85477	-	0.107216	23
47346	P78312	FAM193A	0	RecName: Full=Protein FAM193A; AltName: Full=Protein IT14;	8603	-	0.107212	56
55097	Q9UMX3	BOK	0	RecName: Full=Bcl-2-related ovarian killer protein {ECO:0000303|PubMed:11034351}; Short=hBOK {ECO:0000303|PubMed:15868100}; AltName: Full=Bcl-2-like protein 9; Short=Bcl2-L-9;	666	-	0.107211	8
31823	Q96M27	PRRC1	0	RecName: Full=Protein PRRC1; AltName: Full=Proline-rich and coiled-coil-containing protein 1;	133619	-	0.10721	25
50947	Q9Y5B0	CTDP1	0	RecName: Full=RNA polymerase II subunit A C-terminal domain phosphatase; EC=3.1.3.16; AltName: Full=TFIIF-associating CTD phosphatase;	9150	-	0.107208	28
42122	Q9H8X2	IPPK	0	RecName: Full=Inositol-pentakisphosphate 2-kinase; EC=2.7.1.158; AltName: Full=IPK1 homolog; AltName: Full=Inositol-1,3,4,5,6-pentakisphosphate 2-kinase; AltName: Full=Ins(1,3,4,5,6)P5 2-kinase; Short=InsP5 2-kinase;	64768	-	0.107206	93
10734	Q9P0J0	NDUFA13	0	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13; AltName: Full=Cell death regulatory protein GRIM-19; AltName: Full=Complex I-B16.6; Short=CI-B16.6; AltName: Full=Gene associated with retinoic and interferon-induced mortality 19 protein; Short=GRIM-19; Short=Gene associated with retinoic and IFN-induced mortality 19 protein; AltName: Full=NADH-ubiquinone oxidoreductase B16.6 subunit;	51079	-	0.107205	44
56455	Q9GZN1	ACTR6	0	RecName: Full=Actin-related protein 6; Short=hArp6; AltName: Full=hARPX;	64431	-	0.107202	21
15285	P08173	CHRM4	0	RecName: Full=Muscarinic acetylcholine receptor M4;	1132	-	0.107197	18
25472	Q9P0W8	SPATA7	0	RecName: Full=Spermatogenesis-associated protein 7; AltName: Full=HSD-3.1; AltName: Full=Spermatogenesis-associated protein HSD3;	55812	-	0.107195	8
54884	O14981	BTAF1	0	RecName: Full=TATA-binding protein-associated factor 172; EC=3.6.4.-; AltName: Full=ATP-dependent helicase BTAF1; AltName: Full=B-TFIID transcription factor-associated 170 kDa subunit; AltName: Full=TAF(II)170; AltName: Full=TBP-associated factor 172; Short=TAF-172;	9044	-	0.107192	18
50390	Q9P219	CCDC88C	0	RecName: Full=Protein Daple; AltName: Full=Coiled-coil domain-containing protein 88C; AltName: Full=Dvl-associating protein with a high frequency of leucine residues; Short=hDaple; AltName: Full=Hook-related protein 2; Short=HkRP2;	440193	-	0.107192	34
40900	Q8N4N3	KLHL36	0	RecName: Full=Kelch-like protein 36;	79786	-	0.107192	12
55333	Q9NZS9	BFAR	0	RecName: Full=Bifunctional apoptosis regulator; AltName: Full=RING finger protein 47;	51283	-	0.107186	11
42357	Q8NBZ0	INO80E	0	RecName: Full=INO80 complex subunit E; AltName: Full=Coiled-coil domain-containing protein 95;	283899	-	0.107182	30
9740	P34896	SHMT1	0	RecName: Full=Serine hydroxymethyltransferase, cytosolic; Short=SHMT; EC=2.1.2.1 {ECO:0000269|PubMed:24698160, ECO:0000269|PubMed:8505317}; AltName: Full=Glycine hydroxymethyltransferase; AltName: Full=Serine methylase;	6470	-	0.107182	55
24268	Q9HA77	CARS2	0	RecName: Full=Probable cysteine--tRNA ligase, mitochondrial; EC=6.1.1.16; AltName: Full=Cysteinyl-tRNA synthetase; Short=CysRS; Flags: Precursor;	79587	-	0.107182	73
20450	P57075	UBASH3A	0	RecName: Full=Ubiquitin-associated and SH3 domain-containing protein A; AltName: Full=Cbl-interacting protein 4; Short=CLIP4; AltName: Full=Suppressor of T-cell receptor signaling 2; Short=STS-2; AltName: Full=T-cell ubiquitin ligand 1; Short=TULA-1;	53347	-	0.107181	94
22591	Q9H0I9	TKTL2	0	RecName: Full=Transketolase-like protein 2; EC=2.2.1.1;	84076	-	0.107174	10
27856	Q9UHR5	SAP30BP	0	RecName: Full=SAP30-binding protein; AltName: Full=Transcriptional regulator protein HCNGP;	29115	-	0.107171	50
32543	Q9NPJ4	PNRC2	0	RecName: Full=Proline-rich nuclear receptor coactivator 2;	55629	-	0.107151	24
17529	Q86YH2	ZNF280B	0	RecName: Full=Zinc finger protein 280B; AltName: Full=5'OY11.1; AltName: Full=Suppressor of hairy wing homolog 2; AltName: Full=Zinc finger protein 279; AltName: Full=Zinc finger protein 632;	140883	-	0.107147	3
11545	P00167	CYB5A	0	RecName: Full=Cytochrome b5; AltName: Full=Microsomal cytochrome b5 type A; Short=MCB5;	1528	-	0.107145	82
11329	Q9GZT4	SRR	0	RecName: Full=Serine racemase {ECO:0000303|PubMed:11054547}; EC=5.1.1.18 {ECO:0000269|PubMed:20106978, ECO:0000269|PubMed:23391306, ECO:0000269|PubMed:29277459}; AltName: Full=D-serine ammonia-lyase; AltName: Full=D-serine dehydratase; EC=4.3.1.18 {ECO:0000250|UniProtKB:Q9QZX7}; AltName: Full=L-serine ammonia-lyase; AltName: Full=L-serine dehydratase; EC=4.3.1.17 {ECO:0000250|UniProtKB:Q9QZX7};	63826	-	0.107139	4
52631	Q9C0C6	CIPC	0	RecName: Full=CLOCK-interacting pacemaker; AltName: Full=CLOCK-interacting circadian protein;	85457	-	0.107139	9
14566	P61024	CKS1B	0	RecName: Full=Cyclin-dependent kinases regulatory subunit 1; Short=CKS-1;	1163	-	0.107139	53
58076	P42025	ACTR1B	0	RecName: Full=Beta-centractin; AltName: Full=Actin-related protein 1B; Short=ARP1B;	10120	-	0.107137	39
8940	P51790	CLCN3	0	RecName: Full=H(+)/Cl(-) exchange transporter 3; AltName: Full=Chloride channel protein 3; Short=ClC-3; AltName: Full=Chloride transporter ClC-3;	1182	-	0.107136	4
40357	P07864	LDHC	0	RecName: Full=L-lactate dehydrogenase C chain; Short=LDH-C; EC=1.1.1.27; AltName: Full=Cancer/testis antigen 32; Short=CT32; AltName: Full=LDH testis subunit; AltName: Full=LDH-X;	3948	-	0.107129	16
50083	Q9UJV9	DDX41	0	RecName: Full=Probable ATP-dependent RNA helicase DDX41; EC=3.6.4.13; AltName: Full=DEAD box protein 41; AltName: Full=DEAD box protein abstrakt homolog;	51428	-	0.107126	28
7171	Q86VQ6	TXNRD3	0	RecName: Full=Thioredoxin reductase 3; EC=1.8.1.9; AltName: Full=Thioredoxin and glutathione reductase; AltName: Full=Thioredoxin reductase TR2;	114112	-	0.107122	9
28936	Q8IWN7	RP1L1	0	RecName: Full=Retinitis pigmentosa 1-like 1 protein;	94137	-	0.107118	3
48404	Q13144	EIF2B5	0	RecName: Full=Translation initiation factor eIF2B subunit epsilon; AltName: Full=eIF2B GDP-GTP exchange factor subunit epsilon;	8893	-	0.107118	27
23159	P22105	TNXB	0	RecName: Full=Tenascin-X {ECO:0000305}; Short=TN-X; AltName: Full=Hexabrachion-like protein; Flags: Precursor;	7148	-	0.107111	9
12128	Q6UB35	MTHFD1L	0	RecName: Full=Monofunctional C1-tetrahydrofolate synthase, mitochondrial {ECO:0000305|PubMed:16171773}; EC=6.3.4.3 {ECO:0000269|PubMed:16171773}; AltName: Full=Formyltetrahydrofolate synthetase; Flags: Precursor;	25902	-	0.10711	64
21379	Q8IZ69	TRMT2A	0	RecName: Full=tRNA (uracil-5-)-methyltransferase homolog A {ECO:0000305}; EC=2.1.1.35 {ECO:0000269|PubMed:31361898, ECO:0000269|PubMed:33799331}; AltName: Full=mRNA (uracil-5-)-methyltransferase TRMT2A {ECO:0000305}; EC=2.1.1.- {ECO:0000269|PubMed:34123281};	27037	-	0.107108	28
26132	Q5VYV7	SLX4IP	0	RecName: Full=Protein SLX4IP; AltName: Full=SLX4-interacting protein;	128710	-	0.107105	7
36441	Q8NHV4	NEDD1	0	RecName: Full=Protein NEDD1; AltName: Full=Neural precursor cell expressed developmentally down-regulated protein 1; Short=NEDD-1;	121441	-	0.107105	85
53026	Q5JU67	CFAP157	0	RecName: Full=Cilia- and flagella-associated protein 157 {ECO:0000305};	286207	-	0.107101	2
24004	Q5ST30	VARS2	0	RecName: Full=Valine--tRNA ligase, mitochondrial; EC=6.1.1.9 {ECO:0000269|PubMed:24827421}; AltName: Full=Valyl-tRNA synthetase; Short=ValRS; AltName: Full=Valyl-tRNA synthetase-like; Flags: Precursor;	57176	-	0.107101	81
54603	O95561	C1orf105	0	RecName: Full=Uncharacterized protein C1orf105;	92346	-	0.107097	6
60988	Q96M69	LRGUK	0	RecName: Full=Leucine-rich repeat and guanylate kinase domain-containing protein;	136332	-	0.107096	47
57613	Q86UN6	AKAP14	0	RecName: Full=A-kinase anchor protein 14; Short=AKAP-14; AltName: Full=A-kinase anchor protein 28 kDa; Short=AKAP 28; AltName: Full=Protein kinase A-anchoring protein 14; Short=PRKA14;	158798	-	0.107094	8
7679	P26951	IL3RA	0	RecName: Full=Interleukin-3 receptor subunit alpha; Short=IL-3 receptor subunit alpha; Short=IL-3R subunit alpha; Short=IL-3R-alpha; Short=IL-3RA; AltName: CD_antigen=CD123; Flags: Precursor;	3563	-	0.107085	31
48500	O43281	EFS	0	RecName: Full=Embryonal Fyn-associated substrate; Short=hEFS; AltName: Full=Cas scaffolding protein family member 3;	10278	-	0.107083	29
28411	Q6PCB5	RSBN1L	0	RecName: Full=Lysine-specific demethylase RSBN1L {ECO:0000305}; EC=1.14.11.- {ECO:0000250|UniProtKB:Q80T69}; AltName: Full=Round spermatid basic protein 1-like protein;	222194	-	0.107077	19
10929	P20749	BCL3	0	RecName: Full=B-cell lymphoma 3 protein; Short=BCL-3; AltName: Full=Proto-oncogene BCL3;	602	-	0.107076	20
50726	Q8TB03	CXorf38	0	RecName: Full=Uncharacterized protein CXorf38;	159013	-	0.107075	13
17083	P52736	ZNF133	0	RecName: Full=Zinc finger protein 133; AltName: Full=Zinc finger protein 150;	7692	-	0.107074	7
14929	O75116	ROCK2	0	RecName: Full=Rho-associated protein kinase 2; EC=2.7.11.1; AltName: Full=Rho kinase 2; AltName: Full=Rho-associated, coiled-coil-containing protein kinase 2; AltName: Full=Rho-associated, coiled-coil-containing protein kinase II; Short=ROCK-II; AltName: Full=p164 ROCK-2;	9475	-	0.107071	68
10335	P56159	GFRA1	0	RecName: Full=GDNF family receptor alpha-1; Short=GDNF receptor alpha-1; Short=GDNFR-alpha-1; Short=GFR-alpha-1; AltName: Full=RET ligand 1; AltName: Full=TGF-beta-related neurotrophic factor receptor 1; Flags: Precursor;	2674	-	0.10707	38
50789	Q14999	CUL7	0	RecName: Full=Cullin-7; Short=CUL-7;	9820	-	0.107065	13
56645	Q5VV41	ARHGEF16	0	RecName: Full=Rho guanine nucleotide exchange factor 16; AltName: Full=Ephexin-4;	27237	-	0.107063	37
8884	Q9Y5T5	USP16	0	RecName: Full=Ubiquitin carboxyl-terminal hydrolase 16 {ECO:0000255|HAMAP-Rule:MF_03062}; EC=3.4.19.12 {ECO:0000255|HAMAP-Rule:MF_03062, ECO:0000269|PubMed:17914355, ECO:0000269|PubMed:32129764}; AltName: Full=Deubiquitinating enzyme 16 {ECO:0000255|HAMAP-Rule:MF_03062}; AltName: Full=Ubiquitin thioesterase 16 {ECO:0000255|HAMAP-Rule:MF_03062}; AltName: Full=Ubiquitin-processing protease UBP-M; AltName: Full=Ubiquitin-specific-processing protease 16 {ECO:0000255|HAMAP-Rule:MF_03062};	10600	-	0.107061	36
46467	Q96PY5	FMNL2	0	RecName: Full=Formin-like protein 2 {ECO:0000305}; AltName: Full=Formin homology 2 domain-containing protein 2;	114793	-	0.107061	131
38347	Q6UXV4	APOOL	0	RecName: Full=MICOS complex subunit MIC27; AltName: Full=Apolipoprotein O-like; AltName: Full=Protein FAM121A; Flags: Precursor;	139322	-	0.107061	17
23628	Q8IV04	TBC1D10C	0	RecName: Full=Carabin; AltName: Full=TBC1 domain family member 10C;	374403	-	0.10706	8
39200	Q66K74	MAP1S	0	RecName: Full=Microtubule-associated protein 1S; Short=MAP-1S; AltName: Full=BPY2-interacting protein 1; AltName: Full=Microtubule-associated protein 8; AltName: Full=Variable charge Y chromosome 2-interacting protein 1; Short=VCY2-interacting protein 1; Short=VCY2IP-1; Contains: RecName: Full=MAP1S heavy chain; Contains: RecName: Full=MAP1S light chain;	55201	-	0.107053	32
26698	Q562F6	SGO2	0	RecName: Full=Shugoshin 2 {ECO:0000312|HGNC:HGNC:30812}; AltName: Full=Shugoshin-2; AltName: Full=Shugoshin-like 2; AltName: Full=Tripin;	151246	-	0.107049	19
17179	Q86YA3	ZGRF1	0	RecName: Full=5'-3' DNA helicase ZGRF1 {ECO:0000303|PubMed:32640219}; EC=5.6.2.3 {ECO:0000269|PubMed:32640219}; AltName: Full=GRF-type zinc finger domain-containing protein 1;	55345	-	0.107046	11
36315	P17677	GAP43	0	RecName: Full=Neuromodulin; AltName: Full=Axonal membrane protein GAP-43; AltName: Full=Growth-associated protein 43; AltName: Full=Neural phosphoprotein B-50; AltName: Full=pp46;	2596	-	0.107045	9
49150	Q14195	DPYSL3	0	RecName: Full=Dihydropyrimidinase-related protein 3; Short=DRP-3; AltName: Full=Collapsin response mediator protein 4; Short=CRMP-4; AltName: Full=Unc-33-like phosphoprotein 1; Short=ULIP-1;	1809	-	0.107044	29
56146	P98194	ATP2C1	0	RecName: Full=Calcium-transporting ATPase type 2C member 1; Short=ATPase 2C1 {ECO:0000303|PubMed:12707275}; EC=7.2.2.10 {ECO:0000269|PubMed:16192278, ECO:0000269|PubMed:30923126}; AltName: Full=ATP-dependent Ca(2+) pump PMR1; AltName: Full=Ca(2+)/Mn(2+)-ATPase 2C1 {ECO:0000303|PubMed:12707275}; AltName: Full=Secretory pathway Ca(2+)-transporting ATPase type 1; Short=SPCA1 {ECO:0000303|PubMed:12707275};	27032	-	0.10703	86
21777	Q16890	TPD52L1	0	RecName: Full=Tumor protein D53; Short=hD53; AltName: Full=Tumor protein D52-like 1;	7164	-	0.107029	54
27138	Q6UXD5	SEZ6L2	0	RecName: Full=Seizure 6-like protein 2; Flags: Precursor;	26470	-	0.107029	7
43448	Q96IR7	HPDL	0	RecName: Full=4-hydroxyphenylpyruvate dioxygenase-like protein; Short=HPD-like protein; EC=1.13.-.-; AltName: Full=Glyoxalase domain-containing protein 1;	84842	-	0.107027	14
40431	O95232	LUC7L3	0	RecName: Full=Luc7-like protein 3; AltName: Full=Cisplatin resistance-associated-overexpressed protein; AltName: Full=Luc7A; AltName: Full=Okadaic acid-inducible phosphoprotein OA48-18; AltName: Full=cAMP regulatory element-associated protein 1; Short=CRE-associated protein 1; Short=CREAP-1;	51747	-	0.107026	57
16976	Q9NQX6	ZNF331	0	RecName: Full=Zinc finger protein 331; AltName: Full=C2H2-like zinc finger protein rearranged in thyroid adenomas; AltName: Full=Zinc finger protein 361; AltName: Full=Zinc finger protein 463;	55422	-	0.107025	10
55860	P30049	ATP5F1D	0	RecName: Full=ATP synthase subunit delta, mitochondrial {ECO:0000305}; AltName: Full=ATP synthase F1 subunit delta {ECO:0000312|HGNC:HGNC:837}; AltName: Full=F-ATPase delta subunit; Flags: Precursor;	513	-	0.107021	70
20053	Q8TED0	UTP15	0	RecName: Full=U3 small nucleolar RNA-associated protein 15 homolog;	84135	-	0.107021	30
57702	Q9NZD4	AHSP	0	RecName: Full=Alpha-hemoglobin-stabilizing protein; AltName: Full=Erythroid differentiation-related factor; AltName: Full=Erythroid-associated factor;	51327	-	0.107021	10
39357	Q05195	MXD1	0	RecName: Full=Max dimerization protein 1; Short=Max dimerizer 1; AltName: Full=Protein MAD;	4084	-	0.107012	8
8182	Q9H816	DCLRE1B	0	RecName: Full=5' exonuclease Apollo; EC=3.1.-.-; AltName: Full=Beta-lactamase DCLRE1B; EC=3.5.2.6 {ECO:0000269|PubMed:31434986}; AltName: Full=DNA cross-link repair 1B protein; AltName: Full=SNM1 homolog B; Short=SNMIB; Short=hSNM1B;	64858	-	0.107011	15
15685	Q05BQ5	MBTD1	0	RecName: Full=MBT domain-containing protein 1 {ECO:0000305};	54799	-	0.107011	20
26620	Q8TEC5	SH3RF2	0	RecName: Full=E3 ubiquitin-protein ligase SH3RF2; EC=2.3.2.27 {ECO:0000269|PubMed:24130170}; AltName: Full=Heart protein phosphatase 1-binding protein; Short=HEPP1; AltName: Full=POSH-eliminating RING protein {ECO:0000303|PubMed:22128169}; AltName: Full=Protein phosphatase 1 regulatory subunit 39; AltName: Full=RING finger protein 158; AltName: Full=RING-type E3 ubiquitin transferase SH3RF2 {ECO:0000305}; AltName: Full=SH3 domain-containing RING finger protein 2;	153769	-	0.10701	25
49662	Q9UKB3	DNAJC12	0	RecName: Full=DnaJ homolog subfamily C member 12; AltName: Full=J domain-containing protein 1;	56521	-	0.107009	5
29004	O00584	RNASET2	0	RecName: Full=Ribonuclease T2; EC=4.6.1.19 {ECO:0000255|PROSITE-ProRule:PRU10046}; AltName: Full=Ribonuclease 6; Flags: Precursor;	8635	-	0.107007	7
30564	P78332	RBM6	0	RecName: Full=RNA-binding protein 6; AltName: Full=Lung cancer antigen NY-LU-12; AltName: Full=Protein G16; AltName: Full=RNA-binding motif protein 6; AltName: Full=RNA-binding protein DEF-3;	10180	-	0.107007	30
7902	P45877	PPIC	0	RecName: Full=Peptidyl-prolyl cis-trans isomerase C {ECO:0000305}; Short=PPIase C {ECO:0000305}; EC=5.2.1.8 {ECO:0000269|PubMed:20676357}; AltName: Full=Cyclophilin C {ECO:0000303|PubMed:8031755}; AltName: Full=Rotamase C;	5480	-	0.107006	16
54379	Q5T5Y3	CAMSAP1	0	RecName: Full=Calmodulin-regulated spectrin-associated protein 1;	157922	-	0.107004	71
48788	Q9HCM4	EPB41L5	0	RecName: Full=Band 4.1-like protein 5; AltName: Full=Erythrocyte membrane protein band 4.1-like 5 {ECO:0000312|HGNC:HGNC:19819};	57669	-	0.106997	68
45271	O94923	GLCE	0	RecName: Full=D-glucuronyl C5-epimerase; EC=5.1.3.17 {ECO:0000269|PubMed:20118238, ECO:0000269|PubMed:22528493, ECO:0000269|PubMed:30872481}; AltName: Full=Heparan sulfate C5-epimerase; Short=Hsepi; AltName: Full=Heparin/heparan sulfate:glucuronic acid C5-epimerase; AltName: Full=Heparosan-N-sulfate-glucuronate 5-epimerase;	26035	-	0.106994	15
40659	Q8N1A0	KRT222	0	RecName: Full=Keratin-like protein KRT222; AltName: Full=Keratin-222; AltName: Full=Keratin-222 pseudogene;	125113	-	0.106991	18
10100	Q9UPY3	DICER1	0	RecName: Full=Endoribonuclease Dicer; EC=3.1.26.3; AltName: Full=Helicase with RNase motif; Short=Helicase MOI;	23405	-	0.106984	38
21644	Q13595	TRA2A	0	RecName: Full=Transformer-2 protein homolog alpha {ECO:0000305}; Short=TRA-2 alpha; Short=TRA2-alpha; AltName: Full=Transformer-2 protein homolog A;	29896	-	0.106982	56
52963	Q9UEE9	CFDP1	0	RecName: Full=Craniofacial development protein 1; AltName: Full=Bucentaur;	10428	-	0.106974	38
37558	Q8NHP6	MOSPD2	0	RecName: Full=Motile sperm domain-containing protein 2 {ECO:0000305};	158747	-	0.106972	117
46865	O14526	FCHO1	0	RecName: Full=F-BAR domain only protein 1 {ECO:0000305};	23149	-	0.106968	42
52542	Q96DZ9	CMTM5	0	RecName: Full=CKLF-like MARVEL transmembrane domain-containing protein 5; AltName: Full=Chemokine-like factor superfamily member 5;	116173	-	0.106964	126
28038	P34925	RYK	0	RecName: Full=Tyrosine-protein kinase RYK {ECO:0000305}; EC=2.7.10.1 {ECO:0000255|PROSITE-ProRule:PRU00159}; Flags: Precursor;	6259	-	0.106963	43
13851	P42679	MATK	0	RecName: Full=Megakaryocyte-associated tyrosine-protein kinase; EC=2.7.10.2; AltName: Full=CSK homologous kinase; Short=CHK; AltName: Full=Hematopoietic consensus tyrosine-lacking kinase; AltName: Full=Protein kinase HYL; AltName: Full=Tyrosine-protein kinase CTK;	4145	-	0.106961	14
19452	Q9Y4E1	WASHC2C	0	RecName: Full=WASH complex subunit 2C {ECO:0000312|HGNC:HGNC:23414}; AltName: Full=Vaccinia virus penetration factor {ECO:0000303|PubMed:18550675}; Short=VPEF {ECO:0000303|PubMed:18550675};	253725	-	0.106956	51
14655	Q96RI1	NR1H4	0	RecName: Full=Bile acid receptor; AltName: Full=Farnesoid X-activated receptor; AltName: Full=Farnesol receptor HRR-1; AltName: Full=Nuclear receptor subfamily 1 group H member 4; AltName: Full=Retinoid X receptor-interacting protein 14; Short=RXR-interacting protein 14;	9971	-	0.106951	12
8918	Q9Y237	PIN4	0	RecName: Full=Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4; EC=5.2.1.8; AltName: Full=Parvulin-14; Short=Par14; Short=hPar14; AltName: Full=Parvulin-17; Short=Par17; Short=hPar17; AltName: Full=Peptidyl-prolyl cis-trans isomerase Pin4; Short=PPIase Pin4; AltName: Full=Peptidyl-prolyl cis/trans isomerase EPVH; Short=hEPVH; AltName: Full=Rotamase Pin4;	5303	-	0.106949	139
31804	O95084	PRSS23	0	RecName: Full=Serine protease 23; EC=3.4.21.-; AltName: Full=Putative secreted protein Zsig13; Flags: Precursor;	11098	-	0.106947	28
35545	Q16656	NRF1	0	RecName: Full=Nuclear respiratory factor 1; Short=NRF-1; AltName: Full=Alpha palindromic-binding protein; Short=Alpha-pal;	4899	-	0.106946	51
20739	O14933	UBE2L6	0	RecName: Full=Ubiquitin/ISG15-conjugating enzyme E2 L6; EC=2.3.2.23; AltName: Full=E2 ubiquitin-conjugating enzyme L6; AltName: Full=Retinoic acid-induced gene B protein; Short=RIG-B; AltName: Full=UbcH8; AltName: Full=Ubiquitin carrier protein L6; AltName: Full=Ubiquitin-protein ligase L6;	9246	-	0.106942	40
17136	P17029	ZKSCAN1	0	RecName: Full=Zinc finger protein with KRAB and SCAN domains 1; AltName: Full=Zinc finger protein 139; AltName: Full=Zinc finger protein 36; AltName: Full=Zinc finger protein KOX18;	7586	-	0.106941	6
53679	Q9UK58	CCNL1	0	RecName: Full=Cyclin-L1; Short=Cyclin-L;	57018	-	0.10694	28
8560	Q9UPZ9	CILK1	0	RecName: Full=Serine/threonine-protein kinase ICK; EC=2.7.11.1 {ECO:0000269|PubMed:10699974}; AltName: Full=Ciliogenesis associated kinase 1 {ECO:0000305}; AltName: Full=Intestinal cell kinase; Short=hICK; AltName: Full=Laryngeal cancer kinase 2; Short=LCK2; AltName: Full=MAK-related kinase; Short=MRK;	22858	-	0.106933	8
11503	Q9NVS9	PNPO	0	RecName: Full=Pyridoxine-5'-phosphate oxidase; EC=1.4.3.5 {ECO:0000269|PubMed:12824491, ECO:0000269|PubMed:15182361, ECO:0000269|PubMed:15772097}; AltName: Full=Pyridoxamine-phosphate oxidase;	55163	-	0.106926	19
12469	Q9Y365	STARD10	0	RecName: Full=START domain-containing protein 10; Short=StARD10; AltName: Full=Antigen NY-CO-28; AltName: Full=PCTP-like protein; Short=PCTP-L; AltName: Full=Serologically defined colon cancer antigen 28; AltName: Full=StAR-related lipid transfer protein 10;	10809	-	0.106925	8
